device_name,interface,ip_address,admin_status,line_status,snapshot_id,created_at
R1,em2,,Enabled,Down,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,em2,,Enabled,Down,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,em2,,Enabled,Down,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,em2,,Enabled,Down,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,em2,,Enabled,Down,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,em2,,Enabled,Down,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,em2,,Enabled,Down,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,em2,,Enabled,Down,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,fti0,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,fti0,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,fti0,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,fti0,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,fti0,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,fti0,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,fti0,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,fti0,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,fti0,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,fti0,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,fxp0,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,fxp0,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,fxp0,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,fxp0,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,fxp0,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,fxp0,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,fxp0,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,fxp0,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,fxp0,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,fxp0,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,ge-0/0/0,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,ge-0/0/0,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,ge-0/0/0,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,ge-0/0/0,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,ge-0/0/0,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,ge-0/0/0,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,ge-0/0/0,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,ge-0/0/0,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,ge-0/0/0,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,ge-0/0/0,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,ge-0/0/1,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,ge-0/0/1,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,ge-0/0/1,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,ge-0/0/1,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,ge-0/0/1,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,ge-0/0/1,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,ge-0/0/1,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,ge-0/0/1,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,ge-0/0/1,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,ge-0/0/1,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,ge-0/0/2,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,ge-0/0/2,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,ge-0/0/2,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,ge-0/0/2,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,ge-0/0/2,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,ge-0/0/2,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,ge-0/0/2,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,ge-0/0/2,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,ge-0/0/2,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,ge-0/0/2,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,gr-0/0/0,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,gr-0/0/0,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,gr-0/0/0,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,gr-0/0/0,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,gr-0/0/0,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,gr-0/0/0,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,gr-0/0/0,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,gr-0/0/0,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,gr-0/0/0,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,gr-0/0/0,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,gre,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,gre,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,gre,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,gre,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,gre,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,gre,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,gre,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,gre,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,gre,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,gre,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,ip-0/0/0,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,ip-0/0/0,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,ip-0/0/0,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,ip-0/0/0,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,ip-0/0/0,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,ip-0/0/0,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,ip-0/0/0,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,ip-0/0/0,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,ip-0/0/0,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,ip-0/0/0,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,ipip,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,ipip,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,ipip,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,ipip,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,ipip,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,ipip,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,ipip,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,ipip,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,ipip,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,ipip,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,irb,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,irb,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,irb,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,irb,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,irb,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,irb,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,irb,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,irb,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,irb,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,irb,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,lo0,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,lo0,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,lo0,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,lo0,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,lo0,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,lo0,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,lo0,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,lo0,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,lo0,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,lo0,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,lsi,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,lsi,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,lsi,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,lsi,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,lsi,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,lsi,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,lsi,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,lsi,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,lsi,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,lsi,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,lsq-0/0/0,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,lsq-0/0/0,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,lsq-0/0/0,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,lsq-0/0/0,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,lsq-0/0/0,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,lsq-0/0/0,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,lsq-0/0/0,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,lsq-0/0/0,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,lsq-0/0/0,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,lsq-0/0/0,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,lt-0/0/0,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,lt-0/0/0,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,lt-0/0/0,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,lt-0/0/0,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,lt-0/0/0,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,lt-0/0/0,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,lt-0/0/0,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,lt-0/0/0,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,lt-0/0/0,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,lt-0/0/0,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,mt-0/0/0,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,mt-0/0/0,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,mt-0/0/0,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,mt-0/0/0,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,mt-0/0/0,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,mt-0/0/0,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,mt-0/0/0,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,mt-0/0/0,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,mt-0/0/0,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,mt-0/0/0,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,mtun,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,mtun,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,mtun,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,mtun,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,mtun,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,mtun,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,mtun,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,mtun,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,mtun,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,mtun,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,pimd,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,pimd,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,pimd,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,pimd,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,pimd,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,pimd,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,pimd,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,pimd,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,pimd,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,pimd,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,pime,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,pime,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,pime,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,pime,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,pime,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,pime,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,pime,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,pime,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,pime,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,pime,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,pp0,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,pp0,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,pp0,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,pp0,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,pp0,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,pp0,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,pp0,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,pp0,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,pp0,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,pp0,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,ppd0,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,ppd0,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,ppd0,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,ppd0,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,ppd0,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,ppd0,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,ppd0,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,ppd0,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,ppd0,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,ppd0,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,ppe0,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,ppe0,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,ppe0,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,ppe0,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,ppe0,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,ppe0,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,ppe0,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,ppe0,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,ppe0,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,ppe0,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,sp-0/0/0,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,sp-0/0/0,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,sp-0/0/0,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,sp-0/0/0,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,sp-0/0/0,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,sp-0/0/0,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,sp-0/0/0,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,sp-0/0/0,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,sp-0/0/0,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,sp-0/0/0,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,st0,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,st0,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,st0,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,st0,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,st0,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,st0,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,st0,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,st0,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,st0,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,st0,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,tap,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,tap,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,tap,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,tap,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,tap,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,tap,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,tap,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,tap,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,tap,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,tap,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,vlan,,Enabled,Down,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,vlan,,Enabled,Down,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,vlan,,Enabled,Down,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,vlan,,Enabled,Down,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,vlan,,Enabled,Down,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,vlan,,Enabled,Down,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,vlan,,Enabled,Down,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,vlan,,Enabled,Down,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,vlan,,Enabled,Down,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,vlan,,Enabled,Down,2026-03-03_1940,2026-03-05T19:22:21.323077
R1,vtep,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R1,vtep,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R1,vtep,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R1,vtep,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R1,vtep,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R1,vtep,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R1,vtep,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R1,vtep,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R1,vtep,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R1,vtep,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R2,dsc,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R2,dsc,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R2,dsc,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R2,dsc,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R2,dsc,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R2,dsc,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R2,dsc,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R2,dsc,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R2,dsc,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R2,dsc,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R2,em0,,Enabled,Up,2026-03-03_1746,2026-03-05T19:22:21.323077
R2,em0,,Enabled,Up,2026-03-03_1751,2026-03-05T19:22:21.323077
R2,em0,,Enabled,Up,2026-03-03_1951,2026-03-05T19:22:21.323077
R2,em0,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
R2,em0,,Enabled,Up,2026-03-02_2246,2026-03-05T19:22:21.323077
R2,em0,,Enabled,Up,2026-03-03_1944,2026-03-05T19:22:21.323077
R2,em0,,Enabled,Up,2026-03-03_2009,2026-03-05T19:22:21.323077
R2,em0,,Enabled,Up,2026-03-03_1754,2026-03-05T19:22:21.323077
R2,em0,,Enabled,Up,2026-03-02_2127,2026-03-05T19:22:21.323077
R2,em0,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R2,em1,,Enabled,Up,2026-03-03_1940,2026-03-05T19:22:21.323077
R2,em1,,Enabled,Up,2026-03-02_2133,2026-03-05T19:22:21.323077
